Pulsating Sphere-symmetric model                            
**** Exterior Problem ****
Plane of Symmetry Perpendicular to X2 AXIS
Fluid Density=       1.2100000
Speed of Sound=     343.0000000
First Frequency=      54.5900993 Hz

  NODAL POINT COORDINATES:

     ELEMENT # 195   NODES=  133  143  142  142
     ELEMENT # 196   NODES=  132  142  141  141
     ELEMENT # 197   NODES=  132  116  133  142
     ELEMENT # 198   NODES=  117  118  133  133
     ELEMENT # 199   NODES=  118  119  134  134
     ELEMENT # 200   NODES=  134  145  144  144
     ELEMENT # 201   NODES=  133  144  143  143
     ELEMENT # 202   NODES=  133  118  134  144
     ELEMENT # 203   NODES=  119  120  134  134
     ELEMENT # 204   NODES=  120  121  135  135
     ELEMENT # 205   NODES=  135  147  146  146
     ELEMENT # 206   NODES=  134  146  145  145
     ELEMENT # 207   NODES=  134  120  135  146
     ELEMENT # 208   NODES=  121  122  135  135
     ELEMENT # 209   NODES=  122  123  136  136
     ELEMENT # 210   NODES=  136  149  148  148
     ELEMENT # 211   NODES=  135  148  147  147
     ELEMENT # 212   NODES=  135  122  136  148
     ELEMENT # 213   NODES=  123  124  136  136
     ELEMENT # 214   NODES=  124  125  137  137
     ELEMENT # 215   NODES=  137  151  150  150
     ELEMENT # 216   NODES=  136  150  149  149
     ELEMENT # 217   NODES=  136  124  137  150
     ELEMENT # 218   NODES=  125  126  137  137
     ELEMENT # 219   NODES=  126  127  138  138
     ELEMENT # 220   NODES=  138  153  152  152
     ELEMENT # 221   NODES=  137  152  151  151
     ELEMENT # 222   NODES=  137  126  138  152
     ELEMENT # 223   NODES=  127  128  138  138
     ELEMENT # 224   NODES=  128  129  139  139
     ELEMENT # 225   NODES=  139  155  154  154
     ELEMENT # 226   NODES=  138  154  153  153
     ELEMENT # 227   NODES=  138  128  139  154
     ELEMENT # 228   NODES=  129  130  139  139
     ELEMENT # 229   NODES=  130  131  140  140
     ELEMENT # 230   NODES=  140  157  156  156
     ELEMENT # 231   NODES=  139  156  155  155
     ELEMENT # 232   NODES=  139  130  140  156
     ELEMENT # 233   NODES=  141  142  158  158
     ELEMENT # 234   NODES=  142  143  159  159
     ELEMENT # 235   NODES=  159  169  168  168
     ELEMENT # 236   NODES=  158  168  167  167
     ELEMENT # 237   NODES=  158  142  159  168
     ELEMENT # 238   NODES=  143  144  159  159
